pathway	geneid
ame00900	551463
ame00900	551466
ame00900	551732
ame00900	551910
ame00900	552163
ame00900	724564
ame00900	725018
ame00900	725363
ame00900	725489
ame00900	725817
ame00900	726218
ame00900	726380
ame00900	726859
ame00900	726969
ame00900	727189
ame00900	727618
ame00910	100576115
ame00910	100576224
ame00910	100577841
ame00910	408827
ame00910	409253
ame00910	410066
ame00910	413372
ame00910	725261
ame00910	725877
ame00910	726890
ame00910	726898
ame00910	727237
ame00920	100577145
ame00920	409460
ame00920	410023
ame00920	411106
ame00920	411849
ame00920	413048
ame00920	551434
ame00920	551510
ame00920	726824
ame00970	102654365
ame00970	102655284
ame00970	113218895
ame00970	408392
ame00970	409945
ame00970	410806
ame00970	411167
ame00970	411305
ame00970	411707
ame00970	411734
ame00970	411923
ame00970	412200
ame00970	412282
ame00970	413011
ame00970	413139
ame00970	413718
ame00970	413796
ame00970	413878
ame00970	413909
ame00970	550903
ame00970	551088
ame00970	551101
ame00970	551243
ame00970	551476
ame00970	551538
ame00970	551629
ame00970	552025
ame00970	552307
ame00970	552532
ame00970	552745
ame00970	552768
ame00970	724712
ame00970	724733
ame00970	725136
ame00970	725395
ame00970	725909
ame00970	726436
ame00970	726483
ame00970	726626
ame00970	727495
ame00970	727582
ame00980	100577140
ame00980	107965199
ame00980	113218830
ame00980	408788
ame00980	409203
ame00980	409490
ame00980	409773
ame00980	410837
ame00980	411021
ame00980	411045
ame00980	412231
ame00980	413043
ame00980	551072
ame00980	552283
ame00980	552304
ame00980	552314
ame00980	724197
ame00980	725017
ame00980	725106
ame00980	725942
ame00980	725997
ame00980	726823
ame00980	727593
ame00981	107965828
ame00981	406152
ame00981	408398
ame00981	408559
ame00981	410405
ame00981	410495
ame00981	411057
ame00981	411893
ame00981	412458
ame00981	550687
ame00981	551179
ame00981	551405
ame00981	551632
ame00981	724216
ame00981	725489
ame00981	727118
ame00982	100577140
ame00982	107965199
ame00982	113218830
ame00982	408788
ame00982	409203
ame00982	409490
ame00982	409773
ame00982	410837
ame00982	411021
ame00982	411045
ame00982	413043
ame00982	552283
ame00982	552304
ame00982	552314
ame00982	724197
ame00982	725017
ame00982	725106
ame00982	725942
ame00982	725997
ame00982	726823
ame00982	727593
ame00983	100577140
ame00983	100578311
